task_id,user_id,completion_time,task_switches,interruptions,worked_outside_hours,actual_start_date,actual_completion_date,efficiency_ratio
task_43078,user_008,1.54,0,1,False,2025-03-22 01:20:11.657294,2025-03-27 01:20:11.657294,0.903
task_43079,user_003,2.86,0,2,False,2025-07-26 01:20:11.657294,2025-07-28 01:20:11.657294,0.682
task_43080,user_008,1.25,0,0,False,2025-03-15 01:20:11.657294,2025-03-16 01:20:11.657294,0.95
task_43083,user_010,2.61,2,1,True,2025-05-08 01:20:11.657294,2025-05-10 01:20:11.657294,1.114
task_43085,user_003,3.66,0,2,True,2025-07-31 01:20:11.657294,2025-08-06 01:20:11.657294,0.963
task_43088,user_002,10.78,0,1,True,2025-04-14 01:20:11.657294,,0.687
task_43090,user_002,2.06,0,2,False,2025-03-03 01:20:11.657294,,0.888
task_43092,user_004,5.85,2,1,True,2025-04-23 01:20:11.657294,,1.216
task_43094,user_005,2.9,0,0,False,2025-04-06 01:20:11.657294,,0.991
task_43095,user_003,3.07,0,0,True,2025-06-02 01:20:11.657294,2025-06-08 01:20:11.657294,1.019
task_43096,user_007,7.07,2,0,False,2025-02-14 01:20:11.657294,2025-02-27 01:20:11.657294,1.073
task_43097,user_004,9.33,1,2,False,2025-04-09 01:20:11.657294,2025-04-19 01:20:11.657294,0.573
task_43098,user_008,2.83,0,2,False,2025-03-10 01:20:11.657294,2025-03-11 01:20:11.657294,0.63
task_43099,user_004,10.19,1,0,False,2025-02-20 01:20:11.657294,2025-02-21 01:20:11.657294,0.765
task_43102,user_001,3.51,0,5,False,2025-04-12 01:20:11.657294,,0.626
task_43103,user_002,1.14,0,2,False,2025-04-26 01:20:11.657294,2025-05-10 01:20:11.657294,3.798
task_43105,user_001,1.79,0,0,True,2025-07-04 01:20:11.657294,2025-07-04 01:20:11.657294,1.091
task_43106,user_004,5.5,3,1,False,2025-03-06 01:20:11.657294,2025-03-11 01:20:11.657294,1.366
task_43109,user_002,5.48,0,0,False,2025-04-26 01:20:11.657294,,0.575
task_43113,user_006,12.11,0,2,False,2025-06-09 01:20:11.657294,2025-06-17 01:20:11.657294,0.477
task_43114,user_006,3.05,0,1,False,2025-04-19 01:20:11.657294,2025-04-20 01:20:11.657294,0.802
task_43117,user_010,1.33,1,1,False,2025-04-16 01:20:11.657294,2025-04-17 01:20:11.657294,0.909
task_43118,user_006,0.85,0,1,True,2025-03-21 01:20:11.657294,2025-03-21 01:20:11.657294,0.809
task_43119,user_008,5.18,0,0,True,2025-03-04 01:20:11.657294,2025-03-07 01:20:11.657294,0.745
task_43120,user_003,4.67,0,0,True,2025-08-04 01:20:11.657294,2025-08-04 01:20:11.657294,0.876
task_43121,user_010,0.83,3,2,False,2025-03-21 01:20:11.657294,2025-03-25 01:20:11.657294,0.786
task_43122,user_006,7.74,0,3,False,2025-06-25 01:20:11.657294,2025-07-05 01:20:11.657294,0.549
task_43127,user_004,6.51,3,0,False,2025-07-30 01:20:11.657294,,0.562
task_43128,user_004,11.48,3,3,False,2025-06-25 01:20:11.657294,2025-06-28 01:20:11.657294,0.611
task_43130,user_007,7.04,4,1,False,2025-04-17 01:20:11.657294,2025-04-18 01:20:11.657294,0.53
task_43133,user_008,5.2,0,0,False,2025-03-01 01:20:11.657294,2025-03-12 01:20:11.657294,0.794
task_43135,user_010,6.57,2,1,True,2025-07-10 01:20:11.657294,2025-07-21 01:20:11.657294,1.804
task_43136,user_005,2.22,0,2,False,2025-02-21 01:20:11.657294,2025-02-24 01:20:11.657294,0.806
task_43143,user_002,2.34,0,0,False,2025-08-08 01:20:11.657294,2025-08-13 01:20:11.657294,0.781
task_43146,user_008,1.33,0,1,False,2025-08-11 01:20:11.657294,2025-08-15 01:20:11.657294,1.153
task_43149,user_002,1.81,0,2,False,2025-05-05 01:20:11.657294,2025-05-09 01:20:11.657294,0.504
task_43151,user_007,3.35,1,0,False,2025-07-22 01:20:11.657294,2025-07-26 01:20:11.657294,1.028
task_43154,user_007,4.45,1,0,False,2025-06-16 01:20:11.657294,2025-06-25 01:20:11.657294,0.555
task_43156,user_004,1.94,1,0,False,2025-06-28 01:20:11.657294,,1.153
task_43157,user_003,7.11,0,0,False,2025-02-24 01:20:11.657294,2025-02-28 01:20:11.657294,0.609
task_43159,user_007,1.62,0,1,False,2025-03-16 01:20:11.657294,2025-03-22 01:20:11.657294,0.783
task_43161,user_010,2.35,3,0,False,2025-06-16 01:20:11.657294,2025-06-18 01:20:11.657294,0.81
task_43163,user_008,5.4,0,1,False,2025-04-03 01:20:11.657294,2025-04-10 01:20:11.657294,0.435
task_43165,user_007,3.9,0,1,False,2025-04-09 01:20:11.657294,,1.363
task_43166,user_008,3.73,0,2,False,2025-06-18 01:20:11.657294,2025-06-29 01:20:11.657294,0.503
task_43167,user_007,1.53,1,0,True,2025-04-17 01:20:11.657294,2025-04-30 01:20:11.657294,2.003
task_43169,user_003,2.83,0,2,False,2025-06-20 01:20:11.657294,2025-06-20 01:20:11.657294,0.765
task_43171,user_009,5.18,2,1,False,2025-04-21 01:20:11.657294,2025-04-26 01:20:11.657294,0.829
task_43180,user_001,2.33,0,0,False,2025-06-08 01:20:11.657294,2025-06-13 01:20:11.657294,0.858
task_43181,user_008,7.59,0,0,False,2025-05-28 01:20:11.657294,2025-05-31 01:20:11.657294,0.699
task_43182,user_001,2.06,0,1,True,2025-04-30 01:20:11.657294,2025-05-02 01:20:11.657294,0.994
task_43183,user_001,1.29,0,0,False,2025-06-07 01:20:11.657294,,0.899
task_43185,user_006,5.13,0,2,False,2025-05-04 01:20:11.657294,2025-05-14 01:20:11.657294,0.724
task_43186,user_007,4.0,1,1,False,2025-06-30 01:20:11.657294,2025-07-11 01:20:11.657294,0.687
task_43193,user_010,2.34,0,1,True,2025-05-16 01:20:11.657294,2025-05-23 01:20:11.657294,2.662
task_43194,user_009,8.0,3,0,False,2025-03-20 01:20:11.657294,2025-03-21 01:20:11.657294,0.445
task_43202,user_002,2.83,0,1,False,2025-05-20 01:20:11.657294,2025-05-22 01:20:11.657294,0.975
task_43204,user_010,2.07,1,0,True,2025-08-06 01:20:11.657294,2025-08-09 01:20:11.657294,0.914
task_43207,user_003,1.14,0,1,False,2025-02-17 01:20:11.657294,2025-02-19 01:20:11.657294,1.126
task_43213,user_005,0.78,0,1,False,2025-04-16 01:20:11.657294,2025-04-22 01:20:11.657294,0.638
task_43215,user_008,5.56,0,0,False,2025-04-07 01:20:11.657294,2025-04-08 01:20:11.657294,0.661
task_43220,user_007,9.34,1,2,False,2025-08-04 01:20:11.657294,2025-08-05 01:20:11.657294,0.807
task_43223,user_006,8.78,0,0,False,2025-04-03 01:20:11.657294,2025-04-12 01:20:11.657294,0.65
task_43227,user_004,1.57,3,0,False,2025-06-28 01:20:11.657294,,1.362
task_43228,user_007,1.2,3,2,False,2025-04-14 01:20:11.657294,,0.693
task_43231,user_008,3.45,0,2,True,2025-04-23 01:20:11.657294,,0.753
task_43239,user_007,4.34,1,2,False,2025-07-11 01:20:11.657294,2025-07-18 01:20:11.657294,0.845
task_43241,user_002,4.44,0,0,True,2025-03-13 01:20:11.657294,2025-03-16 01:20:11.657294,0.867
task_43242,user_010,1.53,2,1,False,2025-02-21 01:20:11.657294,2025-02-21 01:20:11.657294,0.654
task_43243,user_006,6.19,0,2,True,2025-02-18 01:20:11.657294,2025-02-20 01:20:11.657294,0.638
task_43253,user_010,5.18,0,2,False,2025-04-10 01:20:11.657294,2025-04-14 01:20:11.657294,0.933
task_43254,user_006,1.74,0,1,False,2025-05-21 01:20:11.657294,2025-05-21 01:20:11.657294,0.938
task_43255,user_003,5.17,0,0,False,2025-05-24 01:20:11.657294,,1.128
task_43256,user_010,2.95,0,0,False,2025-06-06 01:20:11.657294,2025-06-06 01:20:11.657294,1.235
task_43261,user_004,3.1,2,1,True,2025-05-28 01:20:11.657294,2025-06-03 01:20:11.657294,0.794
task_43264,user_008,4.02,0,0,False,2025-06-28 01:20:11.657294,2025-07-09 01:20:11.657294,0.697
task_43265,user_003,1.9,0,0,True,2025-05-24 01:20:11.657294,2025-05-25 01:20:11.657294,1.041
task_43276,user_004,2.38,2,2,False,2025-04-04 01:20:11.657294,2025-04-09 01:20:11.657294,0.722
task_43277,user_009,4.21,0,0,True,2025-05-16 01:20:11.657294,2025-05-22 01:20:11.657294,0.945
task_43280,user_001,1.66,0,1,False,2025-06-22 01:20:11.657294,,0.923
task_43281,user_008,2.86,0,0,False,2025-05-08 01:20:11.657294,2025-05-13 01:20:11.657294,0.797
task_43282,user_003,1.59,0,1,False,2025-05-10 01:20:11.657294,2025-05-10 01:20:11.657294,0.76
task_43285,user_005,4.49,0,0,False,2025-06-19 01:20:11.657294,2025-06-20 01:20:11.657294,1.517
task_43287,user_008,3.12,0,1,True,2025-02-19 01:20:11.657294,2025-02-23 01:20:11.657294,0.625
task_43288,user_008,3.38,0,1,False,2025-02-18 01:20:11.657294,2025-02-21 01:20:11.657294,0.556
task_43290,user_009,3.28,0,2,False,2025-04-05 01:20:11.657294,2025-04-13 01:20:11.657294,0.457
task_43296,user_010,1.58,2,1,False,2025-08-02 01:20:11.657294,2025-08-02 01:20:11.657294,0.764
task_43299,user_002,1.77,0,1,False,2025-06-13 01:20:11.657294,2025-06-13 01:20:11.657294,1.126
task_43303,user_005,5.44,0,3,False,2025-05-02 01:20:11.657294,2025-05-08 01:20:11.657294,1.042
task_43308,user_007,11.27,3,2,False,2025-07-05 01:20:11.657294,2025-07-05 01:20:11.657294,0.62
task_43315,user_010,1.9,0,2,False,2025-06-01 01:20:11.657294,,0.871
task_43316,user_002,1.48,0,0,False,2025-03-18 01:20:11.657294,,0.879
task_43318,user_008,1.45,0,1,False,2025-04-06 01:20:11.657294,2025-04-06 01:20:11.657294,0.791
task_43319,user_006,2.17,0,0,False,2025-04-13 01:20:11.657294,2025-04-15 01:20:11.657294,0.871
task_43321,user_004,7.93,1,0,False,2025-03-07 01:20:11.657294,2025-03-15 01:20:11.657294,1.018
task_43322,user_004,3.28,1,2,False,2025-02-19 01:20:11.657294,2025-02-24 01:20:11.657294,1.156
task_43324,user_010,1.11,1,0,False,2025-08-06 01:20:11.657294,,2.752
task_43327,user_007,0.55,1,1,True,2025-03-07 01:20:11.657294,2025-03-09 01:20:11.657294,1.003
task_43330,user_002,1.42,0,2,True,2025-03-25 01:20:11.657294,2025-04-02 01:20:11.657294,0.788
task_43337,user_009,2.7,0,0,False,2025-06-21 01:20:11.657294,,1.872
task_43339,user_003,0.94,0,1,False,2025-04-23 01:20:11.657294,2025-04-27 01:20:11.657294,0.966
task_43341,user_009,10.52,0,2,True,2025-06-10 01:20:11.657294,2025-06-13 01:20:11.657294,0.592
task_43343,user_010,5.04,1,1,False,2025-05-01 01:20:11.657294,,0.641
task_43345,user_009,1.91,2,0,True,2025-04-09 01:20:11.657294,,3.372
task_43349,user_004,2.01,1,0,False,2025-02-26 01:20:11.657294,2025-02-27 01:20:11.657294,1.355
task_43351,user_010,10.48,1,0,False,2025-04-17 01:20:11.657294,2025-04-29 01:20:11.657294,0.786
task_43355,user_010,11.15,1,2,True,2025-03-02 01:20:11.657294,2025-03-03 01:20:11.657294,0.668
task_43356,user_005,3.4,0,1,False,2025-05-18 01:20:11.657294,2025-05-25 01:20:11.657294,1.017
task_43357,user_001,9.83,0,0,False,2025-03-01 01:20:11.657294,2025-03-01 01:20:11.657294,0.891
task_43367,user_007,3.17,4,0,False,2025-03-04 01:20:11.657294,,0.536
task_43369,user_010,6.19,3,2,False,2025-04-23 01:20:11.657294,2025-04-23 01:20:11.657294,0.739
task_43370,user_004,0.63,0,0,False,2025-04-05 01:20:11.657294,2025-04-06 01:20:11.657294,1.428
task_43371,user_003,9.39,0,1,True,2025-02-28 01:20:11.657294,,0.866
task_43374,user_001,0.66,0,0,True,2025-05-19 01:20:11.657294,2025-05-20 01:20:11.657294,1.037
task_43381,user_005,5.96,0,0,False,2025-07-31 01:20:11.657294,,0.596
task_43382,user_010,7.41,0,0,False,2025-02-14 01:20:11.657294,2025-02-18 01:20:11.657294,0.716
task_43383,user_008,8.47,0,1,False,2025-03-01 01:20:11.657294,,0.632
task_43386,user_005,2.47,0,0,False,2025-03-24 01:20:11.657294,2025-03-24 01:20:11.657294,0.943
task_43388,user_010,8.7,3,4,False,2025-07-25 01:20:11.657294,2025-07-25 01:20:11.657294,0.385
task_43392,user_010,0.64,3,1,False,2025-06-03 01:20:11.657294,2025-06-06 01:20:11.657294,1.026
task_43393,user_010,10.04,1,3,True,2025-06-19 01:20:11.657294,2025-06-27 01:20:11.657294,0.671
task_43397,user_002,4.12,0,2,False,2025-08-07 01:20:11.657294,2025-08-08 01:20:11.657294,1.676
task_43399,user_006,0.71,0,2,True,2025-03-27 01:20:11.657294,2025-03-27 01:20:11.657294,1.035
task_43402,user_006,9.02,0,2,False,2025-05-15 01:20:11.657294,2025-05-18 01:20:11.657294,0.548
task_43404,user_010,4.98,3,1,False,2025-06-01 01:20:11.657294,,0.663
task_43408,user_004,0.94,3,1,False,2025-03-30 01:20:11.657294,2025-03-30 01:20:11.657294,0.688
task_43411,user_006,2.95,0,1,False,2025-06-24 01:20:11.657294,2025-06-28 01:20:11.657294,1.368
task_43412,user_005,5.06,0,0,False,2025-06-14 01:20:11.657294,2025-06-21 01:20:11.657294,0.815
task_43417,user_002,3.0,0,0,False,2025-02-26 01:20:11.657294,2025-03-01 01:20:11.657294,0.921
task_43422,user_006,3.62,0,2,False,2025-05-04 01:20:11.657294,2025-05-14 01:20:11.657294,0.749
task_43423,user_007,4.97,4,1,True,2025-02-20 01:20:11.657294,2025-02-22 01:20:11.657294,0.642
task_43424,user_001,5.74,0,0,False,2025-06-18 01:20:11.657294,,0.936
task_43425,user_002,3.24,0,1,False,2025-05-01 01:20:11.657294,,0.858
task_43426,user_007,2.99,2,0,False,2025-04-30 01:20:11.657294,2025-05-02 01:20:11.657294,0.902
task_43427,user_002,2.19,0,0,False,2025-05-02 01:20:11.657294,2025-05-04 01:20:11.657294,0.812
task_43428,user_004,1.41,0,2,True,2025-07-18 01:20:11.657294,2025-07-19 01:20:11.657294,1.067
task_43429,user_003,0.77,0,1,False,2025-02-24 01:20:11.657294,,0.783
task_43430,user_001,22.63,0,3,False,2025-04-13 01:20:11.657294,2025-04-22 01:20:11.657294,0.511
task_43432,user_006,2.72,0,2,False,2025-04-28 01:20:11.657294,2025-05-02 01:20:11.657294,0.573
task_43437,user_006,5.23,0,1,False,2025-03-30 01:20:11.657294,2025-03-31 01:20:11.657294,0.586
task_43438,user_008,17.21,0,1,False,2025-07-20 01:20:11.657294,2025-07-22 01:20:11.657294,0.406
task_43439,user_006,1.81,0,0,False,2025-04-17 01:20:11.657294,,1.37
task_43443,user_004,1.31,4,0,False,2025-07-27 01:20:11.657294,2025-08-02 01:20:11.657294,0.673
task_43444,user_005,1.31,0,1,False,2025-07-07 01:20:11.657294,2025-07-12 01:20:11.657294,1.07
task_43448,user_001,2.48,0,0,True,2025-06-26 01:20:11.657294,2025-06-28 01:20:11.657294,1.152
task_43450,user_002,3.47,0,1,False,2025-06-17 01:20:11.657294,2025-06-22 01:20:11.657294,0.663
task_43452,user_001,16.44,0,2,True,2025-05-13 01:20:11.657294,,0.568
task_43455,user_005,12.59,0,0,False,2025-04-26 01:20:11.657294,2025-05-05 01:20:11.657294,0.424
task_43456,user_010,4.91,1,0,False,2025-04-07 01:20:11.657294,2025-04-19 01:20:11.657294,1.077
task_43460,user_006,1.04,0,0,False,2025-05-21 01:20:11.657294,2025-05-23 01:20:11.657294,1.113
task_43462,user_006,4.61,0,0,False,2025-06-17 01:20:11.657294,,0.774
task_43464,user_007,1.78,1,0,False,2025-06-15 01:20:11.657294,2025-06-20 01:20:11.657294,0.949
task_43467,user_007,4.83,0,2,False,2025-04-19 01:20:11.657294,,0.963
task_43468,user_004,0.64,1,2,False,2025-06-17 01:20:11.657294,2025-06-17 01:20:11.657294,0.965
task_43469,user_006,2.01,0,0,False,2025-06-12 01:20:11.657294,2025-06-12 01:20:11.657294,1.691
task_43471,user_002,1.02,0,1,True,2025-03-29 01:20:11.657294,,1.388
task_43478,user_009,6.63,2,0,False,2025-07-27 01:20:11.657294,,0.522
task_43483,user_007,3.86,0,0,False,2025-07-14 01:20:11.657294,2025-07-24 01:20:11.657294,0.989
task_43484,user_008,10.86,0,2,False,2025-08-10 01:20:11.657294,2025-07-24 01:20:11.657294,0.437
task_43485,user_003,2.19,0,0,True,2025-07-11 01:20:11.657294,2025-07-15 01:20:11.657294,1.079
task_43487,user_008,1.59,0,0,False,2025-04-25 01:20:11.657294,2025-04-26 01:20:11.657294,1.009
task_43488,user_008,14.39,0,2,False,2025-06-02 01:20:11.657294,2025-06-10 01:20:11.657294,0.769
task_43491,user_006,7.39,0,2,True,2025-04-27 01:20:11.657294,2025-04-28 01:20:11.657294,1.057
task_43492,user_008,5.07,0,0,True,2025-03-11 01:20:11.657294,2025-03-13 01:20:11.657294,0.829
task_43493,user_006,3.41,0,3,False,2025-06-26 01:20:11.657294,2025-06-28 01:20:11.657294,0.768
task_43494,user_004,1.73,0,6,False,2025-07-19 01:20:11.657294,2025-07-27 01:20:11.657294,1.42
task_43499,user_009,4.45,0,0,True,2025-04-25 01:20:11.657294,2025-05-01 01:20:11.657294,1.186
task_43501,user_001,8.66,0,0,False,2025-02-14 01:20:11.657294,2025-02-20 01:20:11.657294,0.703
task_43503,user_009,1.97,4,0,False,2025-07-02 01:20:11.657294,2025-07-02 01:20:11.657294,0.766
task_43504,user_004,7.49,0,2,False,2025-06-29 01:20:11.657294,2025-07-02 01:20:11.657294,0.768
task_43505,user_003,6.49,0,0,False,2025-04-20 01:20:11.657294,2025-04-25 01:20:11.657294,1.791
task_43506,user_008,3.17,0,0,False,2025-02-27 01:20:11.657294,,0.736
task_43507,user_001,3.34,0,0,False,2025-05-19 01:20:11.657294,,0.684
task_43511,user_007,2.07,3,0,False,2025-05-23 01:20:11.657294,2025-05-26 01:20:11.657294,0.735
task_43512,user_008,3.17,0,1,False,2025-07-05 01:20:11.657294,2025-07-10 01:20:11.657294,0.857
task_43513,user_002,2.06,0,1,True,2025-05-16 01:20:11.657294,2025-05-22 01:20:11.657294,0.689
task_43515,user_003,3.28,0,2,False,2025-05-27 01:20:11.657294,2025-05-27 01:20:11.657294,0.852
task_43519,user_005,1.24,0,0,True,2025-03-20 01:20:11.657294,2025-03-24 01:20:11.657294,1.251
task_43521,user_001,7.38,0,1,False,2025-03-07 01:20:11.657294,,0.638
task_43522,user_004,1.74,3,1,False,2025-05-29 01:20:11.657294,2025-05-29 01:20:11.657294,1.231
task_43525,user_008,2.96,0,0,False,2025-08-08 01:20:11.657294,2025-08-12 01:20:11.657294,2.821
task_43529,user_002,4.5,0,0,False,2025-04-10 01:20:11.657294,2025-04-11 01:20:11.657294,0.535
task_43531,user_006,0.11,0,1,False,2025-05-24 01:20:11.657294,2025-05-30 01:20:11.657294,103.455
task_43533,user_002,7.02,0,2,False,2025-05-22 01:20:11.657294,2025-06-01 01:20:11.657294,0.854
task_43538,user_009,4.0,3,2,True,2025-02-15 01:20:11.657294,,0.48
task_43540,user_001,5.77,0,1,False,2025-08-09 01:20:11.657294,2025-08-10 01:20:11.657294,0.652
task_43541,user_008,2.74,0,1,False,2025-07-18 01:20:11.657294,2025-07-20 01:20:11.657294,0.844
task_43542,user_007,2.51,1,1,False,2025-03-01 01:20:11.657294,2025-03-04 01:20:11.657294,0.696
task_43546,user_002,2.49,0,1,False,2025-07-13 01:20:11.657294,2025-07-13 01:20:11.657294,0.591
task_43547,user_002,1.36,0,1,False,2025-03-06 01:20:11.657294,2025-03-10 01:20:11.657294,1.021
task_43552,user_004,4.15,1,2,True,2025-07-22 01:20:11.657294,2025-07-24 01:20:11.657294,1.628
task_43558,user_008,20.89,0,0,False,2025-02-18 01:20:11.657294,2025-03-06 01:20:11.657294,0.504
task_43562,user_002,1.66,0,1,False,2025-07-10 01:20:11.657294,,1.142
task_43566,user_009,16.31,0,3,False,2025-07-16 01:20:11.657294,2025-07-25 01:20:11.657294,0.292
task_43568,user_002,7.9,0,2,True,2025-07-09 01:20:11.657294,2025-07-14 01:20:11.657294,1.164
task_43570,user_003,5.46,0,2,False,2025-03-26 01:20:11.657294,2025-03-29 01:20:11.657294,0.541
task_43572,user_007,1.63,2,0,False,2025-04-02 01:20:11.657294,2025-04-10 01:20:11.657294,0.668
task_43573,user_010,2.06,1,0,False,2025-07-28 01:20:11.657294,2025-07-30 01:20:11.657294,1.282
task_43574,user_010,2.64,2,0,False,2025-04-11 01:20:11.657294,2025-04-15 01:20:11.657294,0.849
task_43577,user_002,4.2,0,2,False,2025-06-14 01:20:11.657294,2025-06-17 01:20:11.657294,0.66
task_43578,user_008,6.31,0,0,False,2025-06-18 01:20:11.657294,2025-06-21 01:20:11.657294,0.72
task_43587,user_008,2.78,0,0,True,2025-07-07 01:20:11.657294,2025-07-09 01:20:11.657294,0.809
task_43588,user_008,7.01,0,0,False,2025-08-09 01:20:11.657294,2025-07-09 01:20:11.657294,0.625
task_43592,user_010,3.05,0,2,False,2025-04-11 01:20:11.657294,2025-04-14 01:20:11.657294,1.668
task_43593,user_002,3.14,0,0,False,2025-02-21 01:20:11.657294,2025-02-25 01:20:11.657294,0.624
task_43594,user_006,2.39,0,0,True,2025-03-02 01:20:11.657294,2025-03-04 01:20:11.657294,1.371
task_43600,user_001,1.98,0,0,False,2025-06-24 01:20:11.657294,2025-06-27 01:20:11.657294,0.908
task_43601,user_005,9.05,0,2,True,2025-03-15 01:20:11.657294,2025-03-17 01:20:11.657294,0.659
task_43605,user_002,5.32,0,0,True,2025-07-13 01:20:11.657294,2025-07-13 01:20:11.657294,1.288
task_43607,user_005,0.98,0,1,True,2025-05-22 01:20:11.657294,,1.299
task_43611,user_004,2.53,2,1,False,2025-02-28 01:20:11.657294,,0.89
task_43612,user_009,3.36,0,0,True,2025-04-04 01:20:11.657294,,1.309
task_43614,user_010,1.95,3,2,False,2025-07-02 01:20:11.657294,2025-07-06 01:20:11.657294,0.863
task_43615,user_006,0.71,0,0,True,2025-07-20 01:20:11.657294,2025-07-20 01:20:11.657294,1.252
task_43616,user_004,0.35,1,0,False,2025-03-15 01:20:11.657294,2025-03-15 01:20:11.657294,1.796
task_43618,user_002,4.54,0,0,False,2025-02-24 01:20:11.657294,2025-03-03 01:20:11.657294,0.613
task_43619,user_002,5.52,0,0,False,2025-06-01 01:20:11.657294,,0.81
task_43621,user_007,4.89,1,1,False,2025-07-31 01:20:11.657294,2025-08-04 01:20:11.657294,0.556
task_43624,user_003,1.92,0,0,True,2025-03-30 01:20:11.657294,2025-03-30 01:20:11.657294,1.226
task_43625,user_009,4.33,1,2,False,2025-06-23 01:20:11.657294,2025-06-27 01:20:11.657294,0.587
task_43628,user_002,1.99,0,1,True,2025-08-09 01:20:11.657294,2025-08-10 01:20:11.657294,0.918
task_43629,user_005,2.68,0,0,False,2025-03-23 01:20:11.657294,2025-03-23 01:20:11.657294,1.329
task_43633,user_007,12.88,2,3,False,2025-07-09 01:20:11.657294,2025-07-09 01:20:11.657294,0.494
task_43639,user_007,4.06,2,0,False,2025-05-03 01:20:11.657294,2025-05-03 01:20:11.657294,0.795
task_43641,user_003,3.27,0,0,False,2025-06-30 01:20:11.657294,,0.825
task_43642,user_002,2.44,0,1,False,2025-03-11 01:20:11.657294,2025-03-16 01:20:11.657294,0.874
task_43644,user_007,2.65,1,0,False,2025-07-19 01:20:11.657294,,0.804
task_43648,user_006,8.03,0,1,False,2025-02-21 01:20:11.657294,,0.591
task_43652,user_006,7.75,0,1,False,2025-05-28 01:20:11.657294,,0.606
task_43654,user_002,6.14,0,1,False,2025-05-09 01:20:11.657294,2025-05-19 01:20:11.657294,0.643
task_43655,user_005,2.7,0,1,True,2025-05-02 01:20:11.657294,2025-05-07 01:20:11.657294,0.946
task_43657,user_006,0.84,0,1,False,2025-08-02 01:20:11.657294,2025-08-04 01:20:11.657294,0.764
task_43660,user_004,22.12,3,1,False,2025-05-04 01:20:11.657294,2025-05-14 01:20:11.657294,0.509
task_43662,user_005,4.83,0,0,True,2025-04-23 01:20:11.657294,2025-04-29 01:20:11.657294,1.154
task_43666,user_010,4.77,1,2,False,2025-05-16 01:20:11.657294,2025-05-16 01:20:11.657294,0.813
task_43667,user_003,1.94,0,1,False,2025-05-16 01:20:11.657294,,0.818
task_43670,user_009,0.32,2,1,False,2025-07-05 01:20:11.657294,2025-07-06 01:20:11.657294,18.492
