task_id,completion_time,actual_start_date,actual_completion_date
57460,2.366132,2025-01-29 19:49:56.540703,2025-02-21 19:49:56.540703
57461,1.198327,2025-01-20 19:49:56.540703,2025-01-19 19:49:56.540703
57463,1.48394,2025-01-30 19:49:56.540703,
57464,1.269438,2025-02-26 19:49:56.540703,2025-03-16 19:49:56.540703
57465,4.452221,2025-01-24 19:49:56.540703,2025-02-19 19:49:56.540703
57468,1.543607,2025-02-11 19:49:56.540703,2025-03-05 19:49:56.540703
57469,4.720794,2025-01-15 19:49:56.540703,2025-01-19 19:49:56.540703
57472,3.474336,2025-03-06 19:49:56.540703,2025-03-18 19:49:56.540703
57473,4.468219,2025-03-07 19:49:56.540703,
57474,5.699257,2025-01-26 19:49:56.540703,2025-01-29 19:49:56.540703
57476,1.302646,2025-01-15 19:49:56.540703,2025-01-26 19:49:56.540703
57477,5.531611,2025-01-31 19:49:56.540703,2025-02-23 19:49:56.540703
57481,1.818331,2025-03-06 19:49:56.540703,
57482,1.016182,2025-02-20 19:49:56.540703,2025-03-05 19:49:56.540703
57483,1.595499,2025-01-19 19:49:56.540703,2025-01-29 19:49:56.540703
57484,3.421824,2025-03-04 19:49:56.540703,2025-03-18 19:49:56.540703
57485,1.497876,2025-01-30 19:49:56.540703,
57486,2.343659,2025-02-16 19:49:56.540703,
57487,3.568052,2025-02-17 19:49:56.540703,2025-02-17 19:49:56.540703
57489,2.300945,2025-01-08 19:49:56.540703,
57490,3.738202,2025-02-07 19:49:56.540703,2025-02-25 19:49:56.540703
57492,1.511617,2025-02-11 19:49:56.540703,2025-02-20 19:49:56.540703
57493,4.099462,2025-02-08 19:49:56.540703,2025-02-19 19:49:56.540703
57494,2.965045,2025-02-08 19:49:56.540703,
57495,4.742246,2025-02-08 19:49:56.540703,
57496,0.743418,2025-02-05 19:49:56.540703,2025-02-09 19:49:56.540703
57498,2.35443,2025-01-24 19:49:56.540703,2025-02-13 19:49:56.540703
57499,4.105175,2025-02-01 19:49:56.540703,
57500,2.171401,2025-01-24 19:49:56.540703,2025-01-24 19:49:56.540703
57502,1.838975,2025-02-05 19:49:56.540703,
57503,3.164258,2025-02-06 19:49:56.540703,
57504,2.377854,2025-01-19 19:49:56.540703,2025-01-31 19:49:56.540703
57505,0.861555,2025-02-08 19:49:56.540703,
57506,2.923072,2025-01-15 19:49:56.540703,
57507,3.431139,2025-02-21 19:49:56.540703,
57508,3.313353,2025-01-14 19:49:56.540703,
57510,1.249976,2025-01-12 19:49:56.540703,
57511,3.673421,2025-01-13 19:49:56.540703,2025-02-07 19:49:56.540703
57512,1.207471,2025-01-10 19:49:56.540703,
57513,2.271639,2025-02-05 19:49:56.540703,2025-02-26 19:49:56.540703
57514,1.916469,2025-03-07 19:49:56.540703,
57515,4.193501,2025-02-11 19:49:56.540703,2025-03-04 19:49:56.540703
57516,2.750274,2025-02-17 19:49:56.540703,
57518,5.350528,2025-03-01 19:49:56.540703,
57521,4.537625,2025-01-29 19:49:56.540703,2025-02-16 19:49:56.540703
57523,0.68618,2025-02-16 19:49:56.540703,2025-02-28 19:49:56.540703
57526,0.5,2025-01-23 19:49:56.540703,2025-01-24 19:49:56.540703
57527,3.935884,2025-02-23 19:49:56.540703,
57528,2.717031,2025-01-09 19:49:56.540703,
57529,1.534251,2025-03-04 19:49:56.540703,2025-03-26 19:49:56.540703
57531,4.850695,2025-02-01 19:49:56.540703,2025-02-24 19:49:56.540703
57533,3.151739,2025-02-07 19:49:56.540703,
57534,3.240388,2025-02-11 19:49:56.540703,
57535,3.598626,2025-01-18 19:49:56.540703,2025-02-16 19:49:56.540703
57536,3.12082,2025-02-09 19:49:56.540703,2025-03-06 19:49:56.540703
57537,1.821424,2025-02-07 19:49:56.540703,2025-03-03 19:49:56.540703
57539,4.613317,2025-03-04 19:49:56.540703,2025-03-15 19:49:56.540703
57541,3.176382,2025-02-20 19:49:56.540703,2025-03-16 19:49:56.540703
57542,5.086006,2025-02-17 19:49:56.540703,2025-02-27 19:49:56.540703
57543,2.261285,2025-02-27 19:49:56.540703,
57544,2.150083,2025-01-10 19:49:56.540703,
57545,1.916801,2025-02-13 19:49:56.540703,
57547,4.141857,2025-02-10 19:49:56.540703,2025-02-12 19:49:56.540703
57548,5.053734,2025-02-16 19:49:56.540703,
57549,2.000227,2025-02-26 19:49:56.540703,
57550,3.245556,2025-02-08 19:49:56.540703,
57551,0.558827,2025-02-12 19:49:56.540703,2025-03-05 19:49:56.540703
57552,1.315745,2025-02-06 19:49:56.540703,2025-02-23 19:49:56.540703
57553,1.00424,2025-02-24 19:49:56.540703,
57554,1.854216,2025-01-24 19:49:56.540703,2025-02-17 19:49:56.540703
57555,4.988065,2025-02-19 19:49:56.540703,
57556,1.992594,2025-02-24 19:49:56.540703,2025-03-13 19:49:56.540703
57557,6.673843,2025-02-14 19:49:56.540703,2025-03-06 19:49:56.540703
57558,2.603598,2025-02-22 19:49:56.540703,
57559,4.933962,2025-01-24 19:49:56.540703,
57560,2.221229,2025-01-16 19:49:56.540703,
57561,2.074349,2025-01-08 19:49:56.540703,2025-01-26 19:49:56.540703
57564,4.879231,2025-02-13 19:49:56.540703,
57565,1.649799,2025-02-02 19:49:56.540703,2025-02-22 19:49:56.540703
57566,3.559315,2025-01-09 19:49:56.540703,2025-01-27 19:49:56.540703
57569,1.598665,2025-01-22 19:49:56.540703,
57570,1.965454,2025-02-13 19:49:56.540703,2025-02-12 19:49:56.540703
57571,1.876313,2025-01-09 19:49:56.540703,2025-01-30 19:49:56.540703
57573,5.309418,2025-01-12 19:49:56.540703,
57575,3.410329,2025-01-21 19:49:56.540703,2025-02-03 19:49:56.540703
57576,2.321284,2025-02-04 19:49:56.540703,
57577,3.980813,2025-01-17 19:49:56.540703,2025-02-11 19:49:56.540703
57578,0.665412,2025-01-10 19:49:56.540703,2025-01-18 19:49:56.540703
57579,1.92497,2025-02-07 19:49:56.540703,2025-02-16 19:49:56.540703
57580,0.945468,2025-01-09 19:49:56.540703,2025-01-11 19:49:56.540703
57581,1.984263,2025-01-26 19:49:56.540703,
57583,3.235359,2025-01-12 19:49:56.540703,
57584,3.894166,2025-01-24 19:49:56.540703,
57585,1.276443,2025-02-23 19:49:56.540703,2025-03-08 19:49:56.540703
57586,7.28719,2025-03-07 19:49:56.540703,2025-04-04 19:49:56.540703
57588,2.053138,2025-01-13 19:49:56.540703,
57589,1.399134,2025-02-04 19:49:56.540703,2025-03-02 19:49:56.540703
57590,1.047751,2025-01-21 19:49:56.540703,2025-02-13 19:49:56.540703
57593,1.098662,2025-03-07 19:49:56.540703,
57595,3.989675,2025-02-24 19:49:56.540703,
57596,4.541248,2025-01-25 19:49:56.540703,2025-01-26 19:49:56.540703
57598,3.839585,2025-02-27 19:49:56.540703,
57599,5.025232,2025-02-20 19:49:56.540703,
57601,4.184628,2025-03-07 19:49:56.540703,2025-03-21 19:49:56.540703
57602,1.923403,2025-02-20 19:49:56.540703,2025-03-09 19:49:56.540703
57603,1.554003,2025-02-01 19:49:56.540703,2025-02-02 19:49:56.540703
57604,1.289371,2025-02-03 19:49:56.540703,
57605,2.432042,2025-01-26 19:49:56.540703,2025-02-06 19:49:56.540703
57607,4.490368,2025-02-09 19:49:56.540703,2025-02-11 19:49:56.540703
57608,1.38089,2025-02-14 19:49:56.540703,2025-03-14 19:49:56.540703
57609,2.565045,2025-02-27 19:49:56.540703,
57611,5.618361,2025-02-16 19:49:56.540703,
57612,1.457396,2025-01-19 19:49:56.540703,2025-02-11 19:49:56.540703
57614,0.931277,2025-01-15 19:49:56.540703,2025-01-29 19:49:56.540703
57615,2.252421,2025-02-02 19:49:56.540703,
57616,2.782108,2025-01-16 19:49:56.540703,2025-02-07 19:49:56.540703
57617,3.27917,2025-03-05 19:49:56.540703,2025-03-18 19:49:56.540703
57618,0.633195,2025-02-18 19:49:56.540703,2025-02-24 19:49:56.540703
57619,2.910163,2025-03-07 19:49:56.540703,2025-03-30 19:49:56.540703
57620,2.231224,2025-02-13 19:49:56.540703,2025-03-01 19:49:56.540703
57621,1.350212,2025-02-14 19:49:56.540703,
57623,2.14028,2025-03-07 19:49:56.540703,2025-03-24 19:49:56.540703
57624,5.621135,2025-03-02 19:49:56.540703,
57625,1.0658,2025-03-01 19:49:56.540703,2025-03-16 19:49:56.540703
57627,1.583115,2025-01-26 19:49:56.540703,2025-01-26 19:49:56.540703
57628,3.263103,2025-02-22 19:49:56.540703,
57630,0.710443,2025-02-28 19:49:56.540703,2025-03-16 19:49:56.540703
57631,4.897139,2025-03-06 19:49:56.540703,2025-03-10 19:49:56.540703
57632,3.428167,2025-02-15 19:49:56.540703,2025-02-20 19:49:56.540703
57635,0.933897,2025-02-10 19:49:56.540703,2025-02-15 19:49:56.540703
57636,5.199686,2025-02-28 19:49:56.540703,
57637,2.676606,2025-02-11 19:49:56.540703,2025-02-17 19:49:56.540703
57638,6.395501,2025-01-20 19:49:56.540703,2025-02-04 19:49:56.540703
57639,1.643577,2025-01-17 19:49:56.540703,2025-01-30 19:49:56.540703
57640,2.112486,2025-02-07 19:49:56.540703,2025-02-20 19:49:56.540703
57641,1.038154,2025-03-03 19:49:56.540703,
57642,2.66941,2025-02-26 19:49:56.540703,
57643,1.632295,2025-01-10 19:49:56.540703,
57644,2.610621,2025-02-26 19:49:56.540703,2025-02-26 19:49:56.540703
57645,1.728056,2025-02-14 19:49:56.540703,
57647,2.570148,2025-02-15 19:49:56.540703,
57648,1.336032,2025-02-24 19:49:56.540703,2025-02-26 19:49:56.540703
57649,4.730348,2025-01-20 19:49:56.540703,2025-01-23 19:49:56.540703
57651,4.063472,2025-01-13 19:49:56.540703,2025-02-03 19:49:56.540703
57652,5.471484,2025-02-14 19:49:56.540703,2025-02-23 19:49:56.540703
57653,4.134666,2025-02-28 19:49:56.540703,2025-03-19 19:49:56.540703
57655,1.444711,2025-01-14 19:49:56.540703,
57657,1.35712,2025-02-16 19:49:56.540703,
57658,5.183958,2025-01-17 19:49:56.540703,
57659,3.42169,2025-01-11 19:49:56.540703,
57661,1.706061,2025-02-07 19:49:56.540703,
57662,0.932336,2025-02-05 19:49:56.540703,2025-02-14 19:49:56.540703
57663,3.773612,2025-02-14 19:49:56.540703,2025-03-03 19:49:56.540703
57664,0.973449,2025-02-07 19:49:56.540703,2025-02-27 19:49:56.540703
57665,3.15085,2025-02-06 19:49:56.540703,2025-02-18 19:49:56.540703
57666,2.967212,2025-03-05 19:49:56.540703,2025-03-13 19:49:56.540703
57667,3.639506,2025-01-10 19:49:56.540703,
57670,4.375638,2025-02-05 19:49:56.540703,
57671,3.112927,2025-02-19 19:49:56.540703,
57672,2.119071,2025-02-21 19:49:56.540703,
57675,2.147808,2025-03-04 19:49:56.540703,
57676,4.324564,2025-01-18 19:49:56.540703,2025-01-29 19:49:56.540703
57677,4.1647,2025-02-15 19:49:56.540703,2025-02-23 19:49:56.540703
57678,2.51374,2025-03-03 19:49:56.540703,2025-03-23 19:49:56.540703
57679,2.655402,2025-01-08 19:49:56.540703,2025-01-07 19:49:56.540703
57680,4.798107,2025-03-05 19:49:56.540703,
57682,4.328858,2025-02-11 19:49:56.540703,2025-02-22 19:49:56.540703
57683,2.225361,2025-01-23 19:49:56.540703,
57684,1.012929,2025-01-24 19:49:56.540703,
57685,2.948244,2025-02-08 19:49:56.540703,2025-03-03 19:49:56.540703
57686,3.150018,2025-02-19 19:49:56.540703,2025-03-17 19:49:56.540703
57687,2.425457,2025-02-16 19:49:56.540703,2025-02-20 19:49:56.540703
57688,5.113887,2025-03-05 19:49:56.540703,2025-03-15 19:49:56.540703
57689,1.717675,2025-01-31 19:49:56.540703,2025-01-31 19:49:56.540703
57690,0.626502,2025-01-20 19:49:56.540703,2025-02-13 19:49:56.540703
57692,2.555448,2025-01-24 19:49:56.540703,
57693,2.64284,2025-02-22 19:49:56.540703,2025-03-18 19:49:56.540703
57695,4.432401,2025-01-22 19:49:56.540703,
57696,1.129704,2025-02-19 19:49:56.540703,2025-03-11 19:49:56.540703
57697,0.986082,2025-01-08 19:49:56.540703,
57699,1.121297,2025-02-08 19:49:56.540703,2025-02-19 19:49:56.540703
57700,4.093806,2025-01-29 19:49:56.540703,
57701,5.45117,2025-02-22 19:49:56.540703,
57703,3.52298,2025-02-02 19:49:56.540703,2025-02-02 19:49:56.540703
57704,1.828951,2025-01-12 19:49:56.540703,
57706,2.816371,2025-02-24 19:49:56.540703,
57707,2.112846,2025-03-05 19:49:56.540703,2025-03-15 19:49:56.540703
57708,0.51245,2025-01-10 19:49:56.540703,2025-01-29 19:49:56.540703
57709,3.461744,2025-02-05 19:49:56.540703,
57710,1.798814,2025-02-03 19:49:56.540703,
57711,5.31709,2025-02-23 19:49:56.540703,2025-03-04 19:49:56.540703
57712,2.22084,2025-01-25 19:49:56.540703,2025-01-30 19:49:56.540703
57715,3.856142,2025-02-13 19:49:56.540703,
57717,4.491763,2025-03-02 19:49:56.540703,2025-03-06 19:49:56.540703
57718,1.187422,2025-01-22 19:49:56.540703,2025-01-29 19:49:56.540703
57720,4.147884,2025-02-16 19:49:56.540703,2025-03-04 19:49:56.540703
57721,4.784506,2025-03-07 19:49:56.540703,
57722,2.360892,2025-02-11 19:49:56.540703,2025-03-11 19:49:56.540703
57723,2.179181,2025-02-10 19:49:56.540703,
57725,2.793683,2025-01-14 19:49:56.540703,2025-01-15 19:49:56.540703
57728,2.711336,2025-03-04 19:49:56.540703,2025-03-08 19:49:56.540703
57729,3.183914,2025-01-14 19:49:56.540703,
57730,0.7748,2025-03-07 19:49:56.540703,
57731,2.569476,2025-01-16 19:49:56.540703,2025-02-06 19:49:56.540703
57732,2.730352,2025-02-07 19:49:56.540703,2025-02-06 19:49:56.540703
57733,5.240492,2025-02-02 19:49:56.540703,2025-02-14 19:49:56.540703
57734,0.863358,2025-02-21 19:49:56.540703,2025-03-05 19:49:56.540703
57738,1.786953,2025-02-17 19:49:56.540703,2025-03-10 19:49:56.540703
57742,1.073625,2025-01-08 19:49:56.540703,
57743,7.038779,2025-02-02 19:49:56.540703,
57744,4.834235,2025-02-16 19:49:56.540703,
57746,2.806461,2025-02-26 19:49:56.540703,
57747,3.700118,2025-01-08 19:49:56.540703,2025-01-13 19:49:56.540703
57749,0.766684,2025-01-08 19:49:56.540703,2025-01-10 19:49:56.540703
57750,2.080376,2025-02-20 19:49:56.540703,
57751,5.374345,2025-02-05 19:49:56.540703,2025-02-25 19:49:56.540703
57752,0.870448,2025-02-19 19:49:56.540703,2025-03-02 19:49:56.540703
57754,4.089081,2025-01-10 19:49:56.540703,2025-01-29 19:49:56.540703
57755,1.524683,2025-02-08 19:49:56.540703,2025-02-26 19:49:56.540703
57757,2.797896,2025-01-13 19:49:56.540703,
57758,4.71516,2025-01-09 19:49:56.540703,
57759,3.534177,2025-01-29 19:49:56.540703,2025-02-07 19:49:56.540703
57760,1.209893,2025-02-07 19:49:56.540703,2025-02-13 19:49:56.540703
57763,1.11283,2025-01-29 19:49:56.540703,2025-02-22 19:49:56.540703
57764,4.252683,2025-01-28 19:49:56.540703,
57765,2.035186,2025-01-22 19:49:56.540703,
57766,2.726263,2025-01-30 19:49:56.540703,
57767,3.078492,2025-01-15 19:49:56.540703,2025-02-11 19:49:56.540703
57771,1.947524,2025-01-19 19:49:56.540703,2025-02-09 19:49:56.540703
57772,3.713684,2025-02-08 19:49:56.540703,
57773,3.291684,2025-01-28 19:49:56.540703,
57774,1.231426,2025-01-25 19:49:56.540703,2025-01-30 19:49:56.540703
57775,1.752794,2025-02-08 19:49:56.540703,
57776,2.297411,2025-03-07 19:49:56.540703,
57777,4.126103,2025-02-22 19:49:56.540703,
57778,0.523069,2025-02-28 19:49:56.540703,2025-03-11 19:49:56.540703
57779,3.897035,2025-02-06 19:49:56.540703,2025-02-07 19:49:56.540703
57780,1.54515,2025-01-07 19:49:56.540703,2025-01-31 19:49:56.540703
57781,3.757748,2025-01-08 19:49:56.540703,
57782,1.064306,2025-03-05 19:49:56.540703,
57784,3.125637,2025-02-11 19:49:56.540703,
57785,3.419819,2025-02-11 19:49:56.540703,2025-02-17 19:49:56.540703
57786,3.239328,2025-01-17 19:49:56.540703,
57788,3.416871,2025-01-15 19:49:56.540703,2025-02-09 19:49:56.540703
57789,3.643999,2025-02-01 19:49:56.540703,
57792,5.608516,2025-02-05 19:49:56.540703,
57794,5.542126,2025-02-25 19:49:56.540703,2025-03-10 19:49:56.540703
57796,1.337348,2025-01-31 19:49:56.540703,2025-02-24 19:49:56.540703
57797,5.316798,2025-03-04 19:49:56.540703,2025-03-07 19:49:56.540703
57798,0.5,2025-02-03 19:49:56.540703,
57799,4.009912,2025-01-14 19:49:56.540703,2025-02-09 19:49:56.540703
57800,2.016501,2025-02-09 19:49:56.540703,2025-03-05 19:49:56.540703
57802,4.714546,2025-01-19 19:49:56.540703,2025-01-22 19:49:56.540703
57803,3.704453,2025-02-24 19:49:56.540703,
57805,4.012855,2025-02-22 19:49:56.540703,
57808,4.01474,2025-01-19 19:49:56.540703,
57809,3.281171,2025-02-14 19:49:56.540703,2025-02-15 19:49:56.540703
57812,1.728214,2025-01-23 19:49:56.540703,
57813,4.725163,2025-02-01 19:49:56.540703,
57816,1.463227,2025-02-22 19:49:56.540703,2025-03-14 19:49:56.540703
57818,2.858048,2025-03-07 19:49:56.540703,
57819,4.072294,2025-02-10 19:49:56.540703,2025-02-26 19:49:56.540703
57820,4.242167,2025-02-10 19:49:56.540703,2025-02-15 19:49:56.540703
57821,0.5,2025-01-13 19:49:56.540703,2025-02-06 19:49:56.540703
57822,4.704391,2025-01-11 19:49:56.540703,
57824,0.892912,2025-02-12 19:49:56.540703,
57825,2.585691,2025-01-27 19:49:56.540703,2025-02-14 19:49:56.540703
57827,5.249929,2025-01-25 19:49:56.540703,
57829,3.904014,2025-03-02 19:49:56.540703,
57830,2.224862,2025-02-04 19:49:56.540703,2025-02-15 19:49:56.540703
57831,2.909877,2025-01-18 19:49:56.540703,
57833,4.284229,2025-01-18 19:49:56.540703,
57834,1.628069,2025-01-29 19:49:56.540703,
57836,1.246277,2025-02-20 19:49:56.540703,2025-03-16 19:49:56.540703
57837,0.904359,2025-02-24 19:49:56.540703,2025-03-03 19:49:56.540703
57838,0.878866,2025-03-05 19:49:56.540703,2025-03-27 19:49:56.540703
57840,5.284999,2025-01-28 19:49:56.540703,2025-02-05 19:49:56.540703
57842,4.451384,2025-02-21 19:49:56.540703,
57843,2.855868,2025-01-21 19:49:56.540703,2025-02-03 19:49:56.540703
57845,4.011254,2025-03-05 19:49:56.540703,
57846,0.523597,2025-01-26 19:49:56.540703,
57847,0.670177,2025-01-27 19:49:56.540703,
57848,1.868897,2025-01-18 19:49:56.540703,2025-02-03 19:49:56.540703
57849,3.615797,2025-01-08 19:49:56.540703,2025-01-26 19:49:56.540703
57850,4.733563,2025-01-14 19:49:56.540703,2025-01-29 19:49:56.540703
57851,2.986016,2025-02-19 19:49:56.540703,
57852,1.298435,2025-01-24 19:49:56.540703,2025-02-09 19:49:56.540703
57854,4.761379,2025-01-26 19:49:56.540703,2025-02-15 19:49:56.540703
57856,3.022515,2025-02-11 19:49:56.540703,2025-02-14 19:49:56.540703
57857,4.717088,2025-01-27 19:49:56.540703,
57858,6.013483,2025-01-15 19:49:56.540703,
57860,2.127449,2025-01-27 19:49:56.540703,2025-02-21 19:49:56.540703
57861,5.121209,2025-03-07 19:49:56.540703,2025-03-20 19:49:56.540703
57863,0.5,2025-02-25 19:49:56.540703,
57864,2.688075,2025-02-18 19:49:56.540703,
57865,5.037226,2025-03-03 19:49:56.540703,2025-03-18 19:49:56.540703
57867,3.329384,2025-03-07 19:49:56.540703,2025-03-28 19:49:56.540703
57868,1.764767,2025-02-22 19:49:56.540703,2025-03-12 19:49:56.540703
57869,3.043565,2025-02-24 19:49:56.540703,2025-03-16 19:49:56.540703
57870,3.742777,2025-02-27 19:49:56.540703,2025-03-02 19:49:56.540703
57872,4.428643,2025-02-23 19:49:56.540703,
57874,3.165512,2025-01-31 19:49:56.540703,
57877,1.260272,2025-02-02 19:49:56.540703,
57879,3.268072,2025-02-14 19:49:56.540703,2025-02-11 19:49:56.540703
57880,0.5,2025-01-28 19:49:56.540703,2025-02-09 19:49:56.540703
57881,0.948429,2025-02-11 19:49:56.540703,
57882,3.155007,2025-02-23 19:49:56.540703,
57883,2.511816,2025-03-04 19:49:56.540703,2025-03-23 19:49:56.540703
57884,0.976264,2025-03-06 19:49:56.540703,2025-03-29 19:49:56.540703
57886,4.124494,2025-01-09 19:49:56.540703,2025-01-27 19:49:56.540703
57887,5.260479,2025-02-23 19:49:56.540703,2025-03-10 19:49:56.540703
57888,1.614481,2025-01-28 19:49:56.540703,2025-02-01 19:49:56.540703
57889,2.432738,2025-02-11 19:49:56.540703,
57890,0.736873,2025-01-30 19:49:56.540703,2025-02-15 19:49:56.540703
57891,4.976489,2025-01-12 19:49:56.540703,2025-01-31 19:49:56.540703
57892,3.92086,2025-02-17 19:49:56.540703,
57895,2.691709,2025-01-15 19:49:56.540703,
57897,3.77424,2025-01-31 19:49:56.540703,2025-02-15 19:49:56.540703
57898,3.5989,2025-02-17 19:49:56.540703,
57903,1.404519,2025-01-31 19:49:56.540703,2025-02-28 19:49:56.540703
57906,4.745159,2025-01-12 19:49:56.540703,
57907,1.437446,2025-02-02 19:49:56.540703,2025-02-13 19:49:56.540703
57908,4.537594,2025-02-08 19:49:56.540703,2025-02-16 19:49:56.540703
57910,0.776376,2025-02-14 19:49:56.540703,
57911,1.256113,2025-02-01 19:49:56.540703,
57913,5.735941,2025-01-17 19:49:56.540703,
57914,0.667495,2025-01-15 19:49:56.540703,2025-01-29 19:49:56.540703
57915,1.856687,2025-01-26 19:49:56.540703,2025-02-06 19:49:56.540703
57916,2.790313,2025-01-21 19:49:56.540703,2025-02-04 19:49:56.540703
57919,3.094151,2025-03-01 19:49:56.540703,2025-03-07 19:49:56.540703
57920,0.957728,2025-01-29 19:49:56.540703,2025-02-05 19:49:56.540703
57921,5.682276,2025-03-06 19:49:56.540703,
57922,1.352081,2025-02-02 19:49:56.540703,2025-02-01 19:49:56.540703
57923,3.582098,2025-02-05 19:49:56.540703,
57924,3.211574,2025-03-06 19:49:56.540703,2025-03-21 19:49:56.540703
57926,3.635456,2025-01-10 19:49:56.540703,2025-02-07 19:49:56.540703
57927,4.117518,2025-01-21 19:49:56.540703,
57929,0.695904,2025-02-17 19:49:56.540703,2025-03-11 19:49:56.540703
57933,1.542758,2025-02-06 19:49:56.540703,
57935,3.585879,2025-01-07 19:49:56.540703,2025-01-31 19:49:56.540703
57936,1.089858,2025-02-02 19:49:56.540703,
57937,3.027596,2025-01-18 19:49:56.540703,
57938,4.163731,2025-01-08 19:49:56.540703,2025-02-02 19:49:56.540703
57939,4.470916,2025-03-04 19:49:56.540703,
57941,3.63835,2025-02-02 19:49:56.540703,
57943,2.793391,2025-02-20 19:49:56.540703,2025-02-23 19:49:56.540703
57945,3.861488,2025-01-12 19:49:56.540703,2025-01-30 19:49:56.540703
57946,1.246692,2025-01-30 19:49:56.540703,2025-01-29 19:49:56.540703
57948,0.810606,2025-02-09 19:49:56.540703,
57949,2.481276,2025-01-20 19:49:56.540703,2025-02-02 19:49:56.540703
57950,1.667493,2025-03-03 19:49:56.540703,
57952,3.717422,2025-01-12 19:49:56.540703,2025-01-10 19:49:56.540703
57954,0.648867,2025-03-04 19:49:56.540703,2025-03-10 19:49:56.540703
57955,2.640056,2025-01-31 19:49:56.540703,2025-02-01 19:49:56.540703
57956,3.12604,2025-02-15 19:49:56.540703,
57957,3.614472,2025-02-12 19:49:56.540703,
57962,2.617297,2025-01-20 19:49:56.540703,
57964,2.330555,2025-02-04 19:49:56.540703,2025-02-06 19:49:56.540703
57965,1.516811,2025-02-19 19:49:56.540703,
57967,4.007417,2025-01-21 19:49:56.540703,2025-02-15 19:49:56.540703
57969,2.368354,2025-03-07 19:49:56.540703,
57970,4.615533,2025-02-25 19:49:56.540703,
57973,1.277437,2025-01-17 19:49:56.540703,2025-02-02 19:49:56.540703
57974,1.636515,2025-02-01 19:49:56.540703,
57975,1.61576,2025-02-15 19:49:56.540703,2025-02-16 19:49:56.540703
57976,3.496464,2025-02-11 19:49:56.540703,
57977,1.929777,2025-02-02 19:49:56.540703,
